"ID","l1","l2","a11","a12","a21","a22","N1","N2","E1","S1","E2","S2","Rank","CoexistRank","Asy","cor","Rare"
198063,17,19,1.50,0.30,0.50,0.50,4.33,31.66,0.89,1.61,1.11,2.68,2,1,-1.07,14.62,0.12
198064,18,19,1.50,0.30,0.50,0.50,5.16,30.83,0.94,1.61,1.05,2.70,2,1,-1.08,13.99,0.14
198065,19,19,1.50,0.30,0.50,0.50,6.00,30.00,1.00,1.61,1.00,2.71,2,1,-1.10,13.20,0.16
198066,20,19,1.50,0.30,0.50,0.50,6.83,29.16,1.05,1.61,0.95,2.72,2,1,-1.11,12.39,0.18
198072,15,20,1.50,0.30,0.50,0.50,2.16,35.83,0.75,1.61,1.33,2.64,2,1,-1.03,17.34,0.05
198073,16,20,1.50,0.30,0.50,0.50,3.00,35.00,0.80,1.61,1.25,2.66,2,1,-1.05,16.80,0.07
198074,17,20,1.50,0.30,0.50,0.50,3.83,34.16,0.85,1.61,1.17,2.68,2,1,-1.07,16.22,0.10
198075,18,20,1.50,0.30,0.50,0.50,4.66,33.33,0.90,1.61,1.11,2.70,2,1,-1.08,15.62,0.12
198076,19,20,1.50,0.30,0.50,0.50,5.50,32.50,0.95,1.61,1.05,2.71,2,1,-1.10,14.85,0.14
198077,20,20,1.50,0.30,0.50,0.50,6.33,31.66,1.00,1.61,1.00,2.72,2,1,-1.11,14.05,0.16
198138,15,15,2.00,0.30,0.50,0.50,3.29,24.70,1.00,1.59,1.00,3.33,2,1,-1.73,18.62,0.11
198139,16,15,2.00,0.30,0.50,0.50,3.88,24.11,1.06,1.59,0.93,3.36,2,1,-1.77,17.90,0.13
198140,17,15,2.00,0.30,0.50,0.50,4.47,23.52,1.13,1.59,0.88,3.40,2,1,-1.80,17.24,0.15
198141,18,15,2.00,0.30,0.50,0.50,5.05,22.94,1.20,1.59,0.83,3.42,2,1,-1.83,16.36,0.18
198142,19,15,2.00,0.30,0.50,0.50,5.64,22.35,1.26,1.59,0.78,3.45,2,1,-1.85,15.54,0.20
198143,20,15,2.00,0.30,0.50,0.50,6.23,21.76,1.33,1.59,0.75,3.47,2,1,-1.88,14.59,0.22
198149,15,16,2.00,0.30,0.50,0.50,2.94,27.05,0.93,1.60,1.06,3.33,2,1,-1.73,20.85,0.09
198150,16,16,2.00,0.30,0.50,0.50,3.52,26.47,1.00,1.60,1.00,3.36,2,1,-1.76,20.19,0.11
198151,17,16,2.00,0.30,0.50,0.50,4.11,25.88,1.06,1.60,0.94,3.40,2,1,-1.80,19.59,0.13
198152,18,16,2.00,0.30,0.50,0.50,4.70,25.29,1.12,1.60,0.88,3.42,2,1,-1.82,18.73,0.15
198153,19,16,2.00,0.30,0.50,0.50,5.29,24.70,1.18,1.60,0.84,3.45,2,1,-1.85,17.95,0.17
198154,20,16,2.00,0.30,0.50,0.50,5.88,24.11,1.25,1.60,0.80,3.47,2,1,-1.87,17.04,0.19
198160,15,17,2.00,0.30,0.50,0.50,2.58,29.41,0.88,1.60,1.13,3.33,2,1,-1.72,23.20,0.08
198161,16,17,2.00,0.30,0.50,0.50,3.17,28.82,0.94,1.60,1.06,3.36,2,1,-1.76,22.57,0.09
198162,17,17,2.00,0.30,0.50,0.50,3.76,28.23,1.00,1.60,1.00,3.40,2,1,-1.79,22.02,0.11
198163,18,17,2.00,0.30,0.50,0.50,4.35,27.64,1.05,1.60,0.94,3.42,2,1,-1.82,21.19,0.13
198164,19,17,2.00,0.30,0.50,0.50,4.94,27.05,1.11,1.60,0.89,3.45,2,1,-1.85,20.45,0.15
198165,20,17,2.00,0.30,0.50,0.50,5.52,26.47,1.17,1.60,0.85,3.47,2,1,-1.87,19.58,0.17
198171,15,18,2.00,0.30,0.50,0.50,2.23,31.76,0.83,1.60,1.20,3.33,2,1,-1.72,25.54,0.06
198172,16,18,2.00,0.30,0.50,0.50,2.82,31.17,0.88,1.60,1.12,3.36,2,1,-1.76,24.94,0.08
198173,17,18,2.00,0.30,0.50,0.50,3.41,30.58,0.94,1.60,1.05,3.40,2,1,-1.79,24.45,0.10
198174,18,18,2.00,0.30,0.50,0.50,4.00,30.00,1.00,1.60,1.00,3.42,2,1,-1.82,23.66,0.11
198175,19,18,2.00,0.30,0.50,0.50,4.58,29.41,1.05,1.60,0.94,3.45,2,1,-1.84,22.96,0.13
198176,20,18,2.00,0.30,0.50,0.50,5.17,28.82,1.11,1.60,0.90,3.47,2,1,-1.87,22.11,0.15
198182,15,19,2.00,0.30,0.50,0.50,1.88,34.11,0.78,1.61,1.26,3.33,2,1,-1.72,27.71,0.05
198183,16,19,2.00,0.30,0.50,0.50,2.47,33.52,0.84,1.61,1.18,3.36,2,1,-1.75,27.16,0.06
198184,17,19,2.00,0.30,0.50,0.50,3.05,32.94,0.89,1.61,1.11,3.40,2,1,-1.78,26.75,0.08
198185,18,19,2.00,0.30,0.50,0.50,3.64,32.35,0.94,1.61,1.05,3.42,2,1,-1.81,25.98,0.10
198186,19,19,2.00,0.30,0.50,0.50,4.23,31.76,1.00,1.61,1.00,3.45,2,1,-1.84,25.32,0.11
198187,20,19,2.00,0.30,0.50,0.50,4.82,31.17,1.05,1.61,0.95,3.47,2,1,-1.86,24.50,0.13
198193,15,20,2.00,0.30,0.50,0.50,1.52,36.47,0.75,1.61,1.33,3.33,2,1,-1.72,30.05,0.04
198194,16,20,2.00,0.30,0.50,0.50,2.11,35.88,0.80,1.61,1.25,3.36,2,1,-1.75,29.54,0.05
198195,17,20,2.00,0.30,0.50,0.50,2.70,35.29,0.85,1.61,1.17,3.40,2,1,-1.78,29.16,0.07
198196,18,20,2.00,0.30,0.50,0.50,3.29,34.70,0.90,1.61,1.11,3.42,2,1,-1.81,28.42,0.08
198197,19,20,2.00,0.30,0.50,0.50,3.88,34.11,0.95,1.61,1.05,3.45,2,1,-1.84,27.81,0.10
198198,20,20,2.00,0.30,0.50,0.50,4.47,33.52,1.00,1.61,1.00,3.47,2,1,-1.86,27.01,0.11
198259,15,15,2.50,0.30,0.50,0.50,2.54,25.45,1.00,1.59,1.00,3.94,2,1,-2.35,26.91,0.09
198260,16,15,2.50,0.30,0.50,0.50,3.00,25.00,1.06,1.59,0.93,4.00,2,1,-2.40,26.51,0.10
198261,17,15,2.50,0.30,0.50,0.50,3.45,24.54,1.13,1.59,0.88,4.04,2,1,-2.45,25.83,0.12
198262,18,15,2.50,0.30,0.50,0.50,3.90,24.09,1.20,1.59,0.83,4.09,2,1,-2.49,25.23,0.13
198263,19,15,2.50,0.30,0.50,0.50,4.36,23.63,1.26,1.59,0.78,4.13,2,1,-2.53,24.47,0.15
198264,20,15,2.50,0.30,0.50,0.50,4.81,23.18,1.33,1.59,0.75,4.16,2,1,-2.57,23.60,0.17
198270,15,16,2.50,0.30,0.50,0.50,2.27,27.72,0.93,1.60,1.06,3.94,2,1,-2.34,29.77,0.07
198271,16,16,2.50,0.30,0.50,0.50,2.72,27.27,1.00,1.60,1.00,4.00,2,1,-2.40,29.46,0.09
198272,17,16,2.50,0.30,0.50,0.50,3.18,26.81,1.06,1.60,0.94,4.04,2,1,-2.44,28.82,0.10
198273,18,16,2.50,0.30,0.50,0.50,3.63,26.36,1.12,1.60,0.88,4.09,2,1,-2.49,28.29,0.12
198274,19,16,2.50,0.30,0.50,0.50,4.09,25.90,1.18,1.60,0.84,4.13,2,1,-2.53,27.58,0.13
198275,20,16,2.50,0.30,0.50,0.50,4.54,25.45,1.25,1.60,0.80,4.16,2,1,-2.56,26.76,0.15
198281,15,17,2.50,0.30,0.50,0.50,2.00,30.00,0.88,1.60,1.13,3.94,2,1,-2.34,32.76,0.06
198282,16,17,2.50,0.30,0.50,0.50,2.45,29.54,0.94,1.60,1.06,4.00,2,1,-2.39,32.50,0.07
198283,17,17,2.50,0.30,0.50,0.50,2.90,29.09,1.00,1.60,1.00,4.04,2,1,-2.44,31.95,0.09
198284,18,17,2.50,0.30,0.50,0.50,3.36,28.63,1.05,1.60,0.94,4.09,2,1,-2.48,31.46,0.10
198285,19,17,2.50,0.30,0.50,0.50,3.81,28.18,1.11,1.60,0.89,4.13,2,1,-2.52,30.82,0.11
198286,20,17,2.50,0.30,0.50,0.50,4.27,27.72,1.17,1.60,0.85,4.16,2,1,-2.56,30.01,0.13
198292,15,18,2.50,0.30,0.50,0.50,1.72,32.27,0.83,1.60,1.20,3.94,2,1,-2.34,35.74,0.05
198293,16,18,2.50,0.30,0.50,0.50,2.18,31.81,0.88,1.60,1.12,4.00,2,1,-2.39,35.55,0.06
198294,17,18,2.50,0.30,0.50,0.50,2.63,31.36,0.94,1.60,1.05,4.04,2,1,-2.44,35.05,0.07
198295,18,18,2.50,0.30,0.50,0.50,3.09,30.90,1.00,1.60,1.00,4.09,2,1,-2.48,34.62,0.09
198296,19,18,2.50,0.30,0.50,0.50,3.54,30.45,1.05,1.60,0.94,4.13,2,1,-2.52,34.04,0.10
198297,20,18,2.50,0.30,0.50,0.50,4.00,30.00,1.11,1.60,0.90,4.16,2,1,-2.55,33.28,0.11
198303,15,19,2.50,0.30,0.50,0.50,1.45,34.54,0.78,1.61,1.26,3.94,2,1,-2.33,38.54,0.04
198304,16,19,2.50,0.30,0.50,0.50,1.90,34.09,0.84,1.61,1.18,4.00,2,1,-2.38,38.46,0.05
198305,17,19,2.50,0.30,0.50,0.50,2.36,33.63,0.89,1.61,1.11,4.04,2,1,-2.43,37.99,0.06
198306,18,19,2.50,0.30,0.50,0.50,2.81,33.18,0.94,1.61,1.05,4.09,2,1,-2.48,37.65,0.07
198307,19,19,2.50,0.30,0.50,0.50,3.27,32.72,1.00,1.61,1.00,4.13,2,1,-2.52,37.10,0.09
198308,20,19,2.50,0.30,0.50,0.50,3.72,32.27,1.05,1.61,0.95,4.16,2,1,-2.55,36.40,0.10
198314,15,20,2.50,0.30,0.50,0.50,1.18,36.81,0.75,1.61,1.33,3.94,2,1,-2.33,41.50,0.03
198315,16,20,2.50,0.30,0.50,0.50,1.63,36.36,0.80,1.61,1.25,4.00,2,1,-2.38,41.50,0.04
198316,17,20,2.50,0.30,0.50,0.50,2.09,35.90,0.85,1.61,1.17,4.04,2,1,-2.43,41.07,0.05
198317,18,20,2.50,0.30,0.50,0.50,2.54,35.45,0.90,1.61,1.11,4.09,2,1,-2.47,40.80,0.06
198318,19,20,2.50,0.30,0.50,0.50,3.00,35.00,0.95,1.61,1.05,4.13,2,1,-2.51,40.32,0.07
198319,20,20,2.50,0.30,0.50,0.50,3.45,34.54,1.00,1.61,1.00,4.16,2,1,-2.55,39.63,0.09
198380,15,15,3.00,0.30,0.50,0.50,2.07,25.92,1.00,1.59,1.00,4.50,2,1,-2.90,34.70,0.07
198381,16,15,3.00,0.30,0.50,0.50,2.44,25.55,1.06,1.59,0.93,4.57,2,1,-2.97,34.43,0.08
198382,17,15,3.00,0.30,0.50,0.50,2.81,25.18,1.13,1.59,0.88,4.63,2,1,-3.04,34.00,0.10
198383,18,15,3.00,0.30,0.50,0.50,3.18,24.81,1.20,1.59,0.83,4.69,2,1,-3.09,33.52,0.11
198384,19,15,3.00,0.30,0.50,0.50,3.55,24.44,1.26,1.59,0.78,4.75,2,1,-3.15,33.00,0.12
198385,20,15,3.00,0.30,0.50,0.50,3.92,24.07,1.33,1.59,0.75,4.80,2,1,-3.20,32.34,0.14
198391,15,16,3.00,0.30,0.50,0.50,1.85,28.14,0.93,1.60,1.06,4.50,2,1,-2.90,38.12,0.06
198392,16,16,3.00,0.30,0.50,0.50,2.22,27.77,1.00,1.60,1.00,4.57,2,1,-2.97,37.94,0.07
198393,17,16,3.00,0.30,0.50,0.50,2.59,27.40,1.06,1.60,0.94,4.63,2,1,-3.03,37.58,0.08
198394,18,16,3.00,0.30,0.50,0.50,2.96,27.03,1.12,1.60,0.88,4.69,2,1,-3.09,37.18,0.09
198395,19,16,3.00,0.30,0.50,0.50,3.33,26.66,1.18,1.60,0.84,4.75,2,1,-3.15,36.74,0.11
198396,20,16,3.00,0.30,0.50,0.50,3.70,26.29,1.25,1.60,0.80,4.80,2,1,-3.20,36.14,0.12
198402,15,17,3.00,0.30,0.50,0.50,1.62,30.37,0.88,1.60,1.13,4.50,2,1,-2.89,41.68,0.05
198403,16,17,3.00,0.30,0.50,0.50,2.00,30.00,0.94,1.60,1.06,4.57,2,1,-2.96,41.58,0.06
198404,17,17,3.00,0.30,0.50,0.50,2.37,29.62,1.00,1.60,1.00,4.63,2,1,-3.03,41.28,0.07
198405,18,17,3.00,0.30,0.50,0.50,2.74,29.25,1.05,1.60,0.94,4.69,2,1,-3.09,40.95,0.08
198406,19,17,3.00,0.30,0.50,0.50,3.11,28.88,1.11,1.60,0.89,4.75,2,1,-3.14,40.58,0.09
198407,20,17,3.00,0.30,0.50,0.50,3.48,28.51,1.17,1.60,0.85,4.80,2,1,-3.19,40.04,0.10
198413,15,18,3.00,0.30,0.50,0.50,1.40,32.59,0.83,1.60,1.20,4.50,2,1,-2.89,45.22,0.04
198414,16,18,3.00,0.30,0.50,0.50,1.77,32.22,0.88,1.60,1.12,4.57,2,1,-2.96,45.21,0.05
198415,17,18,3.00,0.30,0.50,0.50,2.14,31.85,0.94,1.60,1.05,4.63,2,1,-3.02,45.01,0.06
198416,18,18,3.00,0.30,0.50,0.50,2.51,31.48,1.00,1.60,1.00,4.69,2,1,-3.08,44.75,0.07
198417,19,18,3.00,0.30,0.50,0.50,2.88,31.11,1.05,1.60,0.94,4.75,2,1,-3.14,44.46,0.08
198418,20,18,3.00,0.30,0.50,0.50,3.25,30.74,1.11,1.60,0.90,4.80,2,1,-3.19,43.98,0.09
198424,15,19,3.00,0.30,0.50,0.50,1.18,34.81,0.78,1.61,1.26,4.50,2,1,-2.88,48.59,0.03
198425,16,19,3.00,0.30,0.50,0.50,1.55,34.44,0.84,1.61,1.18,4.57,2,1,-2.96,48.67,0.04
198426,17,19,3.00,0.30,0.50,0.50,1.92,34.07,0.89,1.61,1.11,4.63,2,1,-3.02,48.54,0.05
198427,18,19,3.00,0.30,0.50,0.50,2.29,33.70,0.94,1.61,1.05,4.69,2,1,-3.08,48.37,0.06
198428,19,19,3.00,0.30,0.50,0.50,2.66,33.33,1.00,1.61,1.00,4.75,2,1,-3.13,48.15,0.07
198429,20,19,3.00,0.30,0.50,0.50,3.03,32.96,1.05,1.61,0.95,4.80,2,1,-3.18,47.73,0.08
198435,15,20,3.00,0.30,0.50,0.50,0.96,37.03,0.75,1.61,1.33,4.50,2,0,-2.88,52.12,0.02
198436,16,20,3.00,0.30,0.50,0.50,1.33,36.66,0.80,1.61,1.25,4.57,2,1,-2.95,52.28,0.03
198437,17,20,3.00,0.30,0.50,0.50,1.70,36.29,0.85,1.61,1.17,4.63,2,1,-3.02,52.23,0.04
198438,18,20,3.00,0.30,0.50,0.50,2.07,35.92,0.90,1.61,1.11,4.69,2,1,-3.08,52.12,0.05
198439,19,20,3.00,0.30,0.50,0.50,2.44,35.55,0.95,1.61,1.05,4.75,2,1,-3.13,51.98,0.06
198440,20,20,3.00,0.30,0.50,0.50,2.81,35.18,1.00,1.61,1.00,4.80,2,1,-3.18,51.63,0.07
198501,15,15,1.50,0.50,0.50,0.50,0.00,28.00,1.00,1.00,1.00,2.64,2,0,-1.64,22.96,0.00
198502,16,15,1.50,0.50,0.50,0.50,1.00,27.00,1.06,1.00,0.93,2.66,2,1,-1.66,21.58,0.03
198503,17,15,1.50,0.50,0.50,0.50,2.00,26.00,1.13,1.00,0.88,2.68,2,1,-1.68,20.16,0.07
198504,18,15,1.50,0.50,0.50,0.50,3.00,25.00,1.20,1.00,0.83,2.70,2,1,-1.70,18.70,0.10
198505,19,15,1.50,0.50,0.50,0.50,4.00,24.00,1.26,1.00,0.78,2.71,2,1,-1.71,17.10,0.14
198506,20,15,1.50,0.50,0.50,0.50,5.00,23.00,1.33,1.00,0.75,2.72,2,1,-1.72,15.48,0.17
198512,15,16,1.50,0.50,0.50,0.50,0.00,30.00,0.93,1.00,1.06,2.64,2,0,-1.64,24.60,0.00
198513,16,16,1.50,0.50,0.50,0.50,0.00,30.00,1.00,1.00,1.00,2.66,2,0,-1.66,24.90,0.00
198514,17,16,1.50,0.50,0.50,0.50,1.00,29.00,1.06,1.00,0.94,2.68,2,1,-1.68,23.52,0.03
198515,18,16,1.50,0.50,0.50,0.50,2.00,28.00,1.12,1.00,0.88,2.70,2,1,-1.70,22.10,0.06
198516,19,16,1.50,0.50,0.50,0.50,3.00,27.00,1.18,1.00,0.84,2.71,2,1,-1.71,20.52,0.10
198517,20,16,1.50,0.50,0.50,0.50,4.00,26.00,1.25,1.00,0.80,2.72,2,1,-1.72,18.92,0.13
198523,15,17,1.50,0.50,0.50,0.50,0.00,32.00,0.88,1.00,1.13,2.64,2,0,-1.64,26.24,0.00
198524,16,17,1.50,0.50,0.50,0.50,0.00,32.00,0.94,1.00,1.06,2.66,2,0,-1.66,26.56,0.00
198525,17,17,1.50,0.50,0.50,0.50,0.00,32.00,1.00,1.00,1.00,2.68,2,0,-1.68,26.88,0.00
198526,18,17,1.50,0.50,0.50,0.50,1.00,31.00,1.05,1.00,0.94,2.70,2,1,-1.70,25.50,0.03
198527,19,17,1.50,0.50,0.50,0.50,2.00,30.00,1.11,1.00,0.89,2.71,2,1,-1.71,23.94,0.06
198528,20,17,1.50,0.50,0.50,0.50,3.00,29.00,1.17,1.00,0.85,2.72,2,1,-1.72,22.36,0.09
198534,15,18,1.50,0.50,0.50,0.50,0.00,34.00,0.83,1.00,1.20,2.64,2,0,-1.64,27.88,0.00
198535,16,18,1.50,0.50,0.50,0.50,0.00,34.00,0.88,1.00,1.12,2.66,2,0,-1.66,28.22,0.00
198536,17,18,1.50,0.50,0.50,0.50,0.00,34.00,0.94,1.00,1.05,2.68,2,0,-1.68,28.56,0.00
198537,18,18,1.50,0.50,0.50,0.50,0.00,34.00,1.00,1.00,1.00,2.70,2,0,-1.70,28.90,0.00
198538,19,18,1.50,0.50,0.50,0.50,1.00,33.00,1.05,1.00,0.94,2.71,2,1,-1.71,27.36,0.02
198539,20,18,1.50,0.50,0.50,0.50,2.00,32.00,1.11,1.00,0.90,2.72,2,1,-1.72,25.80,0.05
198545,15,19,1.50,0.50,0.50,0.50,0.00,36.00,0.78,1.00,1.26,2.64,2,0,-1.64,29.52,0.00
198546,16,19,1.50,0.50,0.50,0.50,0.00,36.00,0.84,1.00,1.18,2.66,2,0,-1.66,29.88,0.00
198547,17,19,1.50,0.50,0.50,0.50,0.00,36.00,0.89,1.00,1.11,2.68,2,0,-1.68,30.24,0.00
198548,18,19,1.50,0.50,0.50,0.50,0.00,36.00,0.94,1.00,1.05,2.70,2,0,-1.70,30.60,0.00
198549,19,19,1.50,0.50,0.50,0.50,0.00,36.00,1.00,1.00,1.00,2.71,2,0,-1.71,30.78,0.00
198550,20,19,1.50,0.50,0.50,0.50,1.00,35.00,1.05,1.00,0.95,2.72,2,1,-1.72,29.24,0.02
198556,15,20,1.50,0.50,0.50,0.50,0.00,38.00,0.75,1.00,1.33,2.64,2,0,-1.64,31.16,0.00
198557,16,20,1.50,0.50,0.50,0.50,0.00,38.00,0.80,1.00,1.25,2.66,2,0,-1.66,31.54,0.00
198558,17,20,1.50,0.50,0.50,0.50,0.00,38.00,0.85,1.00,1.17,2.68,2,0,-1.68,31.92,0.00
198559,18,20,1.50,0.50,0.50,0.50,0.00,38.00,0.90,1.00,1.11,2.70,2,0,-1.70,32.30,0.00
198560,19,20,1.50,0.50,0.50,0.50,0.00,38.00,0.95,1.00,1.05,2.71,2,0,-1.71,32.49,0.00
198561,20,20,1.50,0.50,0.50,0.50,0.00,38.00,1.00,1.00,1.00,2.72,2,0,-1.72,32.68,0.00
198622,15,15,2.00,0.50,0.50,0.50,0.00,28.00,1.00,1.00,1.00,3.33,2,0,-2.33,32.62,0.00
198623,16,15,2.00,0.50,0.50,0.50,0.66,27.33,1.06,1.00,0.93,3.36,2,0,-2.36,31.47,0.02
198624,17,15,2.00,0.50,0.50,0.50,1.33,26.66,1.13,1.00,0.88,3.40,2,1,-2.40,30.39,0.04
198625,18,15,2.00,0.50,0.50,0.50,2.00,26.00,1.20,1.00,0.83,3.42,2,1,-2.42,29.04,0.07
198626,19,15,2.00,0.50,0.50,0.50,2.66,25.33,1.26,1.00,0.78,3.45,2,1,-2.45,27.77,0.09
198627,20,15,2.00,0.50,0.50,0.50,3.33,24.66,1.33,1.00,0.75,3.47,2,1,-2.47,26.34,0.11
198633,15,16,2.00,0.50,0.50,0.50,0.00,30.00,0.93,1.00,1.06,3.33,2,0,-2.33,34.95,0.00
198634,16,16,2.00,0.50,0.50,0.50,0.00,30.00,1.00,1.00,1.00,3.36,2,0,-2.36,35.40,0.00
198635,17,16,2.00,0.50,0.50,0.50,0.66,29.33,1.06,1.00,0.94,3.40,2,0,-2.40,34.40,0.02
198636,18,16,2.00,0.50,0.50,0.50,1.33,28.66,1.12,1.00,0.88,3.42,2,1,-2.42,33.06,0.04
198637,19,16,2.00,0.50,0.50,0.50,2.00,28.00,1.18,1.00,0.84,3.45,2,1,-2.45,31.85,0.06
198638,20,16,2.00,0.50,0.50,0.50,2.66,27.33,1.25,1.00,0.80,3.47,2,1,-2.47,30.46,0.08
198644,15,17,2.00,0.50,0.50,0.50,0.00,32.00,0.88,1.00,1.13,3.33,2,0,-2.33,37.28,0.00
198645,16,17,2.00,0.50,0.50,0.50,0.00,32.00,0.94,1.00,1.06,3.36,2,0,-2.36,37.76,0.00
198646,17,17,2.00,0.50,0.50,0.50,0.00,32.00,1.00,1.00,1.00,3.40,2,0,-2.40,38.40,0.00
198647,18,17,2.00,0.50,0.50,0.50,0.66,31.33,1.05,1.00,0.94,3.42,2,0,-2.42,37.11,0.02
198648,19,17,2.00,0.50,0.50,0.50,1.33,30.66,1.11,1.00,0.89,3.45,2,1,-2.45,35.92,0.04
198649,20,17,2.00,0.50,0.50,0.50,2.00,30.00,1.17,1.00,0.85,3.47,2,1,-2.47,34.58,0.06
198655,15,18,2.00,0.50,0.50,0.50,0.00,34.00,0.83,1.00,1.20,3.33,2,0,-2.33,39.61,0.00
198656,16,18,2.00,0.50,0.50,0.50,0.00,34.00,0.88,1.00,1.12,3.36,2,0,-2.36,40.12,0.00
198657,17,18,2.00,0.50,0.50,0.50,0.00,34.00,0.94,1.00,1.05,3.40,2,0,-2.40,40.80,0.00
198658,18,18,2.00,0.50,0.50,0.50,0.00,34.00,1.00,1.00,1.00,3.42,2,0,-2.42,41.14,0.00
198659,19,18,2.00,0.50,0.50,0.50,0.66,33.33,1.05,1.00,0.94,3.45,2,0,-2.45,40.02,0.01
198660,20,18,2.00,0.50,0.50,0.50,1.33,32.66,1.11,1.00,0.90,3.47,2,1,-2.47,38.69,0.03
198666,15,19,2.00,0.50,0.50,0.50,0.00,36.00,0.78,1.00,1.26,3.33,2,0,-2.33,41.94,0.00
198667,16,19,2.00,0.50,0.50,0.50,0.00,36.00,0.84,1.00,1.18,3.36,2,0,-2.36,42.48,0.00
198668,17,19,2.00,0.50,0.50,0.50,0.00,36.00,0.89,1.00,1.11,3.40,2,0,-2.40,43.20,0.00
198669,18,19,2.00,0.50,0.50,0.50,0.00,36.00,0.94,1.00,1.05,3.42,2,0,-2.42,43.56,0.00
198670,19,19,2.00,0.50,0.50,0.50,0.00,36.00,1.00,1.00,1.00,3.45,2,0,-2.45,44.10,0.00
198671,20,19,2.00,0.50,0.50,0.50,0.66,35.33,1.05,1.00,0.95,3.47,2,0,-2.47,42.81,0.01
198677,15,20,2.00,0.50,0.50,0.50,0.00,38.00,0.75,1.00,1.33,3.33,2,0,-2.33,44.27,0.00
198678,16,20,2.00,0.50,0.50,0.50,0.00,38.00,0.80,1.00,1.25,3.36,2,0,-2.36,44.84,0.00
198679,17,20,2.00,0.50,0.50,0.50,0.00,38.00,0.85,1.00,1.17,3.40,2,0,-2.40,45.60,0.00
198680,18,20,2.00,0.50,0.50,0.50,0.00,38.00,0.90,1.00,1.11,3.42,2,0,-2.42,45.98,0.00
198681,19,20,2.00,0.50,0.50,0.50,0.00,38.00,0.95,1.00,1.05,3.45,2,0,-2.45,46.55,0.00
198682,20,20,2.00,0.50,0.50,0.50,0.00,38.00,1.00,1.00,1.00,3.47,2,0,-2.47,46.93,0.00
198743,15,15,2.50,0.50,0.50,0.50,0.00,28.00,1.00,1.00,1.00,3.94,2,0,-2.94,41.16,0.00
198744,16,15,2.50,0.50,0.50,0.50,0.50,27.50,1.06,1.00,0.93,4.00,2,0,-3.00,40.50,0.01
198745,17,15,2.50,0.50,0.50,0.50,1.00,27.00,1.13,1.00,0.88,4.04,2,1,-3.04,39.52,0.03
198746,18,15,2.50,0.50,0.50,0.50,1.50,26.50,1.20,1.00,0.83,4.09,2,1,-3.09,38.62,0.05
198747,19,15,2.50,0.50,0.50,0.50,2.00,26.00,1.26,1.00,0.78,4.13,2,1,-3.13,37.56,0.07
198748,20,15,2.50,0.50,0.50,0.50,2.50,25.50,1.33,1.00,0.75,4.16,2,1,-3.16,36.34,0.08
198754,15,16,2.50,0.50,0.50,0.50,0.00,30.00,0.93,1.00,1.06,3.94,2,0,-2.94,44.10,0.00
198755,16,16,2.50,0.50,0.50,0.50,0.00,30.00,1.00,1.00,1.00,4.00,2,0,-3.00,45.00,0.00
198756,17,16,2.50,0.50,0.50,0.50,0.50,29.50,1.06,1.00,0.94,4.04,2,0,-3.04,44.08,0.01
198757,18,16,2.50,0.50,0.50,0.50,1.00,29.00,1.12,1.00,0.88,4.09,2,1,-3.09,43.26,0.03
198758,19,16,2.50,0.50,0.50,0.50,1.50,28.50,1.18,1.00,0.84,4.13,2,1,-3.13,42.25,0.05
198759,20,16,2.50,0.50,0.50,0.50,2.00,28.00,1.25,1.00,0.80,4.16,2,1,-3.16,41.08,0.06
198765,15,17,2.50,0.50,0.50,0.50,0.00,32.00,0.88,1.00,1.13,3.94,2,0,-2.94,47.04,0.00
198766,16,17,2.50,0.50,0.50,0.50,0.00,32.00,0.94,1.00,1.06,4.00,2,0,-3.00,48.00,0.00
198767,17,17,2.50,0.50,0.50,0.50,0.00,32.00,1.00,1.00,1.00,4.04,2,0,-3.04,48.64,0.00
198768,18,17,2.50,0.50,0.50,0.50,0.50,31.50,1.05,1.00,0.94,4.09,2,0,-3.09,47.89,0.01
198769,19,17,2.50,0.50,0.50,0.50,1.00,31.00,1.11,1.00,0.89,4.13,2,1,-3.13,46.95,0.03
198770,20,17,2.50,0.50,0.50,0.50,1.50,30.50,1.17,1.00,0.85,4.16,2,1,-3.16,45.82,0.04
198776,15,18,2.50,0.50,0.50,0.50,0.00,34.00,0.83,1.00,1.20,3.94,2,0,-2.94,49.98,0.00
198777,16,18,2.50,0.50,0.50,0.50,0.00,34.00,0.88,1.00,1.12,4.00,2,0,-3.00,51.00,0.00
198778,17,18,2.50,0.50,0.50,0.50,0.00,34.00,0.94,1.00,1.05,4.04,2,0,-3.04,51.68,0.00
198779,18,18,2.50,0.50,0.50,0.50,0.00,34.00,1.00,1.00,1.00,4.09,2,0,-3.09,52.53,0.00
198780,19,18,2.50,0.50,0.50,0.50,0.50,33.50,1.05,1.00,0.94,4.13,2,0,-3.13,51.64,0.01
198781,20,18,2.50,0.50,0.50,0.50,1.00,33.00,1.11,1.00,0.90,4.16,2,1,-3.16,50.56,0.02
198787,15,19,2.50,0.50,0.50,0.50,0.00,36.00,0.78,1.00,1.26,3.94,2,0,-2.94,52.92,0.00
198788,16,19,2.50,0.50,0.50,0.50,0.00,36.00,0.84,1.00,1.18,4.00,2,0,-3.00,54.00,0.00
198789,17,19,2.50,0.50,0.50,0.50,0.00,36.00,0.89,1.00,1.11,4.04,2,0,-3.04,54.72,0.00
